ano,filiados,mes,sigla
2001,1,3,PSD
2001,11,3,PTC
2001,119,3,PT DO B
2001,3667,3,PTB
2001,257,3,PHS
2001,812,3,DEM
2001,75,3,PRTB
2001,13,3,PSTU
2001,1,3,PSOL
2001,5458,3,PMDB
2001,1049,3,PP
2001,353,3,PTN
2001,168,3,PSC
2001,363,3,PC DO B
2001,4916,3,PSDB
2001,168,3,PV
2001,3124,3,PT
2001,336,3,PMN
2001,12,3,PCB
2001,1107,3,PSB
2001,208,3,PSL
2001,8,3,PRB
2001,1800,3,PPS
2001,159,3,PRP
2001,67,3,PSDC
2015,103,2,PR
2015,353,2,PDT
2015,337,2,PSD
2015,1,2,PSTU
2015,145,2,DEM
2015,133,2,PTB
2015,319,2,PEN
2015,117,2,PT DO B
2015,407,2,PRB
2015,74,2,PRTB
2015,75,2,PTC
2015,543,2,PSOL
2015,959,2,PMDB
2015,421,2,SD
2015,344,2,PP
2015,24,2,PTN
2015,202,2,PSC
2015,124,2,PC DO B
2015,10770,2,PSDB
2015,102,2,PV
2015,425,2,PT
2015,80,2,PMN
2015,1,2,PCB
2015,835,2,PROS
2015,341,2,PSB
2015,48,2,PSL
2015,30,2,PSDC
2015,146,2,PPS
2015,392,2,PHS
2015,100,2,PRP
2015,578,4,PR
2015,767,4,PDT
2015,2051,4,PSD
2015,147,4,PTC
2015,209,4,PT DO B
2015,553,4,PTB
2015,339,4,PEN
2015,268,4,DEM
2015,35,4,PRTB
2015,6,4,PSTU
2015,6384,4,PSOL
2015,3130,4,PMDB
2015,1481,4,SD
2015,1098,4,PP
2015,211,4,PTN
2015,354,4,PSC
2015,246,4,PC DO B
2015,4020,4,PSDB
2015,296,4,PV
2015,1308,4,PT
2015,119,4,PMN
2015,487,4,PROS
2015,1084,4,PSB
2015,83,4,PSL
2015,480,4,PRB
2015,315,4,PPS
2015,325,4,PRP
2015,611,4,PHS
2015,109,4,PSDC
2015,71,1,PR
2015,568,1,PDT
2015,365,1,PSD
2015,122,1,DEM
2015,172,1,PTB
2015,118,1,PEN
2015,82,1,PT DO B
2015,206,1,PRB
2015,44,1,PRTB
2015,35,1,PTC
2015,326,1,PSOL
2015,925,1,PMDB
2015,361,1,SD
2015,185,1,PP
2015,87,1,PTN
2015,91,1,PSC
2015,103,1,PC DO B
2015,4163,1,PSDB
2015,71,1,PV
2015,243,1,PT
2015,147,1,PMN
2015,1,1,PCB
2015,725,1,PROS
2015,437,1,PSB
2015,37,1,PSL
2015,91,1,PSDC
2015,135,1,PPS
2015,89,1,PHS
2015,31,1,PRP
2015,339,3,PR
2015,875,3,PDT
2015,1173,3,PSD
2015,193,3,PTC
2015,143,3,PT DO B
2015,444,3,PTB
2015,153,3,PEN
2015,238,3,DEM
2015,87,3,PRTB
2015,4361,3,PSOL
2015,2045,3,PMDB
2015,933,3,SD
2015,835,3,PP
2015,227,3,PTN
2015,237,3,PSC
2015,208,3,PC DO B
2015,4606,3,PSDB
2015,208,3,PV
2015,575,3,PT
2015,247,3,PMN
2015,497,3,PROS
2015,1066,3,PSB
2015,158,3,PSL
2015,935,3,PRB
2015,292,3,PPS
2015,270,3,PRP
2015,658,3,PHS
2015,105,3,PSDC
1992,3236,2,PR
1992,7967,2,PDT
1992,2,2,PSD
1992,983,2,PTC
1992,5220,2,DEM
1992,7281,2,PTB
1992,1,2,PHS
1992,523,2,PT DO B
1992,2,2,PRTB
1992,4,2,PCB
1992,997,2,PV
1992,95084,2,PMDB
1992,17524,2,PP
1992,55,2,PTN
1992,3358,2,PSC
1992,172,2,PC DO B
1992,8017,2,PSDB
1992,5530,2,PT
1992,2895,2,PMN
1992,2279,2,PSB
1992,6,2,PSL
1992,1,2,PSDC
1992,72,2,PPS
1992,2702,2,PRP
1992,6712,4,PR
1992,12058,4,PDT
1992,2747,4,PTC
1992,1623,4,PT DO B
1992,16551,4,PTB
1992,8,4,PHS
1992,13371,4,DEM
1992,10,4,PRTB
1992,11,4,PSTU
1992,1,4,PSOL
1992,15644,4,PMDB
1992,21268,4,PP
1992,13,4,PTN
1992,2833,4,PSC
1992,703,4,PC DO B
1992,11765,4,PSDB
1992,1125,4,PV
1992,6776,4,PT
1992,2653,4,PMN
1992,38,4,PCB
1992,2951,4,PSB
1992,39,4,PSL
1992,1,4,PCO
1992,622,4,PPS
1992,2751,4,PRP
1992,1712,1,PR
1992,1,1,SD
1992,3744,1,PDT
1992,1,1,PTN
1992,1989,1,PSC
1992,186,1,PC DO B
1992,4038,1,PSDB
1992,1,1,PSTU
1992,2320,1,PT
1992,2327,1,DEM
1992,4334,1,PTB
1992,2899,1,PSB
1992,2715,1,PMN
1992,18,1,PT DO B
1992,783,1,PTC
1992,74,1,PPS
1992,1,1,PRTB
1992,16082,1,PP
1992,403,1,PV
1992,9651,1,PMDB
1992,651,1,PRP
1992,13012,3,PR
1992,21,3,PCO
1992,24931,3,PDT
1992,3494,3,PTC
1992,24346,3,DEM
1992,28176,3,PTB
1992,13,3,PHS
1992,1279,3,PT DO B
1992,14,3,PRTB
1992,11,3,PSTU
1992,2368,3,PV
1992,32790,3,PMDB
1992,44274,3,PP
1992,146,3,PTN
1992,8450,3,PSC
1992,1284,3,PC DO B
1992,22606,3,PSDB
1992,22682,3,PT
1992,6811,3,PMN
1992,19,3,PCB
1992,6390,3,PSB
1992,2,3,PSL
1992,6,3,PSDC
1992,1803,3,PPS
1992,7343,3,PRP
2007,438,2,PR
2007,2,2,PCO
2007,1700,2,PDT
2007,1,2,PSD
2007,76,2,PTC
2007,172,2,PT DO B
2007,600,2,PTB
2007,86,2,PHS
2007,1062,2,DEM
2007,72,2,PRTB
2007,4,2,PSTU
2007,473,2,PSOL
2007,3328,2,PMDB
2007,1812,2,PP
2007,173,2,PTN
2007,261,2,PSC
2007,888,2,PC DO B
2007,35126,2,PSDB
2007,856,2,PV
2007,7483,2,PT
2007,91,2,PMN
2007,73,2,PCB
2007,874,2,PSB
2007,352,2,PSL
2007,9493,2,PRB
2007,577,2,PPS
2007,74,2,PRP
2007,234,2,PSDC
2007,1713,4,PR
2007,4967,4,PDT
2007,1,4,PSD
2007,534,4,PTC
2007,646,4,PT DO B
2007,2517,4,PTB
2007,419,4,PHS
2007,2492,4,DEM
2007,538,4,PRTB
2007,31,4,PSTU
2007,3885,4,PSOL
2007,13246,4,PMDB
2007,4250,4,PP
2007,332,4,PTN
2007,1032,4,PSC
2007,1548,4,PC DO B
2007,5687,4,PSDB
2007,1714,4,PV
2007,10992,4,PT
2007,635,4,PMN
2007,61,4,PCB
2007,3638,4,PSB
2007,918,4,PSL
2007,3559,4,PRB
2007,2636,4,PPS
2007,438,4,PRP
2007,1011,4,PSDC
2007,205,1,PR
2007,1,1,PCO
2007,1486,1,PDT
2007,48,1,PTC
2007,167,1,PT DO B
2007,544,1,PTB
2007,74,1,PHS
2007,1300,1,DEM
2007,70,1,PRTB
2007,8,1,PSTU
2007,711,1,PSOL
2007,3868,1,PMDB
2007,1392,1,PP
2007,161,1,PTN
2007,241,1,PSC
2007,687,1,PC DO B
2007,7698,1,PSDB
2007,475,1,PV
2007,12841,1,PT
2007,70,1,PMN
2007,21,1,PCB
2007,1038,1,PSB
2007,137,1,PSL
2007,553,1,PRB
2007,463,1,PPS
2007,84,1,PRP
2007,236,1,PSDC
2007,1773,3,PR
2007,3924,3,PDT
2007,1,3,PSD
2007,310,3,PTC
2007,329,3,PT DO B
2007,2378,3,PTB
2007,204,3,PHS
2007,1927,3,DEM
2007,287,3,PRTB
2007,14,3,PSTU
2007,1722,3,PSOL
2007,9656,3,PMDB
2007,2748,3,PP
2007,404,3,PTN
2007,441,3,PSC
2007,1658,3,PC DO B
2007,5687,3,PSDB
2007,1191,3,PV
2007,12081,3,PT
2007,470,3,PMN
2007,43,3,PCB
2007,2272,3,PSB
2007,839,3,PSL
2007,1084,3,PRB
2007,1568,3,PPS
2007,328,3,PRP
2007,862,3,PSDC
1991,181,2,PR
1991,713,2,PDT
1991,12,2,PCB
1991,24,2,PSC
1991,1722,2,PC DO B
1991,1183,2,PSDB
1991,395,2,PT
1991,12260,2,DEM
1991,461,2,PTB
1991,445,2,PSB
1991,520,2,PMN
1991,3,2,PT DO B
1991,17,2,PPS
1991,59,2,PTC
1991,1116,2,PP
1991,1,2,PV
1991,606,2,PMDB
1991,318,2,PRP
1991,196,4,PR
1991,1152,4,PDT
1991,1,4,PTN
1991,1,4,SD
1991,68,4,PC DO B
1991,893,4,PSDB
1991,90,4,PSC
1991,525,4,PT
1991,585,4,DEM
1991,1425,4,PTB
1991,186,4,PSB
1991,212,4,PMN
1991,1,4,PT DO B
1991,1,4,PSDC
1991,28,4,PTC
1991,46,4,PPS
1991,3,4,PCB
1991,3401,4,PP
1991,3,4,PV
1991,278,4,PMDB
1991,71,4,PRP
1991,225,1,PR
1991,594,1,PDT
1991,1,1,PTN
1991,1,1,SD
1991,3675,1,PC DO B
1991,922,1,PSDB
1991,22,1,PSC
1991,1,1,PSL
1991,749,1,PT
1991,3895,1,DEM
1991,670,1,PTB
1991,259,1,PSB
1991,214,1,PMN
1991,1,1,PT DO B
1991,34,1,PTC
1991,51,1,PPS
1991,3,1,PCB
1991,730,1,PP
1991,2,1,PV
1991,448,1,PMDB
1991,151,1,PRP
1991,297,3,PR
1991,1479,3,PDT
1991,180,3,PTC
1991,1,3,PT DO B
1991,1495,3,PTB
1991,1406,3,DEM
1991,1,3,PRTB
1991,2,3,PSTU
1991,13,3,PV
1991,685,3,PMDB
1991,1991,3,PP
1991,9,3,PTN
1991,65,3,PSC
1991,129,3,PC DO B
1991,1224,3,PSDB
1991,1081,3,PT
1991,276,3,PMN
1991,25,3,PCB
1991,968,3,PSB
1991,1,3,PRB
1991,62,3,PPS
1991,304,3,PRP
1991,1,3,PSDC
2000,1888,2,PR
2000,1154,2,PDT
2000,74,2,PTC
2000,127,2,PT DO B
2000,2941,2,PTB
2000,496,2,PHS
2000,1856,2,DEM
2000,460,2,PRTB
2000,1,2,PSTU
2000,712,2,PV
2000,2182,2,PMDB
2000,5400,2,PP
2000,1130,2,PTN
2000,674,2,PSC
2000,573,2,PC DO B
2000,2003,2,PSDB
2000,1903,2,PT
2000,175,2,PMN
2000,14,2,PCB
2000,939,2,PSB
2000,272,2,PSL
2000,11,2,PRB
2000,1848,2,PPS
2000,145,2,PRP
2000,259,2,PSDC
2000,3089,4,PR
2000,5,4,PCO
2000,3191,4,PDT
2000,96,4,PTC
2000,176,4,PT DO B
2000,3876,4,PTB
2000,287,4,PHS
2000,3330,4,DEM
2000,654,4,PRTB
2000,4,4,PSTU
2000,847,4,PV
2000,4088,4,PMDB
2000,3538,4,PP
2000,424,4,PTN
2000,1487,4,PSC
2000,523,4,PC DO B
2000,3422,4,PSDB
2000,2589,4,PT
2000,199,4,PMN
2000,15,4,PCB
2000,1071,4,PSB
2000,794,4,PSL
2000,5,4,PRB
2000,2169,4,PPS
2000,574,4,PRP
2000,832,4,PSDC
2000,1149,1,PR
2000,1,1,PCO
2000,991,1,PDT
2000,61,1,PTC
2000,301,1,PT DO B
2000,2013,1,PTB
2000,72,1,PHS
2000,1355,1,DEM
2000,278,1,PRTB
2000,3,1,PSTU
2000,555,1,PV
2000,2033,1,PMDB
2000,1758,1,PP
2000,364,1,PTN
2000,570,1,PSC
2000,458,1,PC DO B
2000,1114,1,PSDB
2000,3361,1,PT
2000,227,1,PMN
2000,11,1,PCB
2000,823,1,PSB
2000,456,1,PSL
2000,12,1,PRB
2000,1332,1,PPS
2000,141,1,PRP
2000,230,1,PSDC
2000,2155,3,PR
2000,9,3,PCO
2000,1779,3,PDT
2000,104,3,PTC
2000,229,3,PT DO B
2000,4508,3,PTB
2000,367,3,PHS
2000,2350,3,DEM
2000,653,3,PRTB
2000,4,3,PSTU
2000,2,3,PSOL
2000,3323,3,PMDB
2000,3186,3,PP
2000,385,3,PTN
2000,1500,3,PSC
2000,567,3,PC DO B
2000,2443,3,PSDB
2000,1051,3,PV
2000,2237,3,PT
2000,568,3,PMN
2000,30,3,PCB
2000,1669,3,PSB
2000,424,3,PSL
2000,3,3,PRB
2000,2066,3,PPS
2000,1073,3,PRP
2000,473,3,PSDC
1983,107,2,PP
1983,301,2,PDT
1983,4,2,PC DO B
1983,4,2,PSDB
1983,364,2,PT
1983,10,2,DEM
1983,28,2,PTB
1983,1,2,PSB
1983,2,2,PMN
1983,1,2,PHS
1983,1,2,PRB
1983,461,2,PMDB
1983,23,4,PR
1983,147,4,PP
1983,1,4,PTC
1983,1,4,PSD
1983,2,4,PC DO B
1983,5,4,PSDB
1983,174,4,PT
1983,4,4,DEM
1983,6,4,PTB
1983,2,4,PPS
1983,485,4,PDT
1983,738,4,PMDB
1983,1,1,PR
1983,105,1,PP
1983,206,1,PDT
1983,1,1,PSC
1983,2,1,PC DO B
1983,2,1,PSDB
1983,319,1,PT
1983,24,1,DEM
1983,8,1,PTB
1983,1,1,PSB
1983,1,1,PSOL
1983,345,1,PMDB
1983,6,3,PR
1983,498,3,PDT
1983,3,3,PTN
1983,5,3,PC DO B
1983,7,3,PSDB
1983,301,3,PT
1983,9,3,DEM
1983,27,3,PTB
1983,1,3,PSB
1983,547,3,PP
1983,1,3,PRB
1983,2,3,PPS
1983,1,3,PCB
1983,1740,3,PMDB
1985,2,2,PR
1985,117,2,PP
1985,2883,2,PDT
1985,8,2,PC DO B
1985,6,2,PSB
1985,9,2,PSDB
1985,246,2,PT
1985,1,2,PMN
1985,1794,2,PTB
1985,1,2,PPS
1985,159,2,DEM
1985,1,2,PHS
1985,1,2,PV
1985,2410,2,PMDB
1985,1,4,PR
1985,228,4,PDT
1985,1,4,PTN
1985,2,4,PSC
1985,4,4,PC DO B
1985,290,4,PT
1985,97,4,DEM
1985,331,4,PTB
1985,2,4,PSB
1985,134,4,PP
1985,3,4,PPS
1985,5,4,PTC
1985,3207,4,PMDB
1985,1,4,PRP
1985,1,1,PR
1985,1,1,SD
1985,2967,1,PDT
1985,1,1,PSTU
1985,1,1,PSC
1985,15,1,PC DO B
1985,310,1,PT
1985,1,1,PMN
1985,520,1,PTB
1985,34,1,PP
1985,1,1,PRB
1985,355,1,DEM
1985,1,1,PTC
1985,1416,1,PMDB
1985,3,1,PRP
1985,1,3,PR
1985,1035,3,PDT
1985,21,3,PTN
1985,1,3,PSD
1985,10,3,PC DO B
1985,23,3,PSDB
1985,340,3,PT
1985,1,3,PMN
1985,3198,3,PTB
1985,6,3,PSB
1985,2509,3,PP
1985,118,3,DEM
1985,3,3,PPS
1985,2,3,PTC
1985,3698,3,PMDB
1985,1,3,PSC
1994,499,2,PR
1994,878,2,PDT
1994,1,2,SD
1994,487,2,DEM
1994,1216,2,PTB
1994,217,2,PT DO B
1994,2081,2,PMN
1994,7,2,PTC
1994,39,2,PV
1994,1566,2,PMDB
1994,3610,2,PP
1994,12,2,PSTU
1994,149,2,PSC
1994,812,2,PC DO B
1994,1502,2,PSDB
1994,2963,2,PT
1994,4,2,PRB
1994,52,2,PCB
1994,779,2,PSB
1994,1,2,PSL
1994,1,2,PCO
1994,200,2,PPS
1994,391,2,PRP
1994,117,4,PR
1994,1,4,SD
1994,1569,4,PDT
1994,3,4,PTN
1994,116,4,PSC
1994,202,4,PC DO B
1994,848,4,PSDB
1994,645,4,PT
1994,288,4,DEM
1994,1190,4,PCB
1994,1195,4,PTB
1994,529,4,PSB
1994,221,4,PMN
1994,97,4,PT DO B
1994,115,4,PTC
1994,253,4,PPS
1994,12,4,PSTU
1994,1649,4,PP
1994,62,4,PV
1994,511,4,PMDB
1994,388,4,PRP
1994,778,1,PR
1994,6,1,PCO
1994,2566,1,PDT
1994,62,1,PTC
1994,771,1,DEM
1994,1821,1,PTB
1994,1,1,PHS
1994,182,1,PT DO B
1994,4,1,PRTB
1994,100,1,PSTU
1994,85,1,PV
1994,1217,1,PMDB
1994,3378,1,PP
1994,6,1,PTN
1994,338,1,PSC
1994,1337,1,PC DO B
1994,1751,1,PSDB
1994,2057,1,PT
1994,633,1,PMN
1994,97,1,PCB
1994,1035,1,PSB
1994,1,1,PSDC
1994,341,1,PPS
1994,655,1,PRP
1994,471,3,PR
1994,1907,3,PDT
1994,100,3,PT DO B
1994,1,3,PTN
1994,1973,3,PTB
1994,646,3,DEM
1994,87,3,PTC
1994,37,3,PV
1994,1289,3,PMDB
1994,4057,3,PP
1994,8,3,PSTU
1994,199,3,PSC
1994,808,3,PC DO B
1994,2999,3,PSDB
1994,1,3,PSOL
1994,1980,3,PT
1994,841,3,PMN
1994,386,3,PCB
1994,1122,3,PSB
1994,3,3,PSL
1994,373,3,PPS
1994,359,3,PRP
1989,80,2,PR
1989,716,2,PDT
1989,3,2,PTN
1989,10,2,PSC
1989,55,2,PC DO B
1989,21727,2,PSDB
1989,1722,2,PT
1989,217,2,DEM
1989,311,2,PTB
1989,47,2,PSB
1989,62,2,PMN
1989,1,2,PT DO B
1989,30,2,PTC
1989,654,2,PPS
1989,1,2,PSTU
1989,116,2,PP
1989,2,2,PV
1989,230,2,PMDB
1989,5,2,PRP
1989,32,4,PR
1989,1,4,SD
1989,841,4,PDT
1989,72,4,PTN
1989,1,4,PSD
1989,74,4,PC DO B
1989,3488,4,PSDB
1989,19,4,PSC
1989,1493,4,PT
1989,61,4,DEM
1989,85,4,PTB
1989,14,4,PSB
1989,1089,4,PTC
1989,1,4,PMN
1989,775,4,PPS
1989,6,4,PCB
1989,191,4,PP
1989,8,4,PV
1989,308,4,PMDB
1989,5,4,PRP
1989,107,1,PR
1989,603,1,PDT
1989,2,1,PTN
1989,22,1,PSC
1989,97,1,PC DO B
1989,1351,1,PSDB
1989,1092,1,PT
1989,167,1,DEM
1989,164,1,PTB
1989,24,1,PSB
1989,67,1,PMN
1989,1,1,PT DO B
1989,3,1,PSDC
1989,8,1,PTC
1989,248,1,PPS
1989,1,1,PCB
1989,453,1,PP
1989,1,1,PSOL
1989,179,1,PMDB
1989,3,1,PRP
1989,144,3,PR
1989,1092,3,PDT
1989,3,3,PTN
1989,17,3,PSC
1989,70,3,PC DO B
1989,44772,3,PSDB
1989,4953,3,PT
1989,102,3,DEM
1989,2,3,PCB
1989,150,3,PTB
1989,42,3,PSB
1989,117,3,PTC
1989,37,3,PMN
1989,1210,3,PPS
1989,2,3,PRTB
1989,255,3,PP
1989,5,3,PV
1989,341,3,PMDB
1989,26,3,PRP
2005,373,2,PR
2005,5,2,PCO
2005,1071,2,PDT
2005,23,2,PTC
2005,28,2,PT DO B
2005,558,2,PTB
2005,121,2,PHS
2005,285,2,DEM
2005,110,2,PRTB
2005,40,2,PCB
2005,28,2,PSOL
2005,1887,2,PMDB
2005,989,2,PP
2005,47,2,PTN
2005,67,2,PSC
2005,629,2,PC DO B
2005,3282,2,PSDB
2005,238,2,PV
2005,1579,2,PT
2005,25,2,PMN
2005,408,2,PSB
2005,36,2,PSL
2005,12,2,PRB
2005,323,2,PPS
2005,16,2,PRP
2005,76,2,PSDC
2005,2303,4,PR
2005,1,4,PCO
2005,1887,4,PDT
2005,56,4,PTC
2005,1247,4,DEM
2005,3120,4,PTB
2005,182,4,PHS
2005,67,4,PT DO B
2005,34,4,PRTB
2005,4,4,PSTU
2005,2,4,PSOL
2005,6093,4,PMDB
2005,1970,4,PP
2005,143,4,PTN
2005,603,4,PSC
2005,746,4,PC DO B
2005,5627,4,PSDB
2005,369,4,PV
2005,1483,4,PT
2005,133,4,PMN
2005,9,4,PCB
2005,751,4,PSB
2005,230,4,PSL
2005,191,4,PSDC
2005,702,4,PPS
2005,71,4,PRP
2005,258,1,PR
2005,1,1,PCO
2005,810,1,PDT
2005,24,1,PTC
2005,11,1,PT DO B
2005,565,1,PTB
2005,267,1,PHS
2005,218,1,DEM
2005,43,1,PRTB
2005,3,1,PSTU
2005,43,1,PSOL
2005,1499,1,PMDB
2005,1322,1,PP
2005,31,1,PTN
2005,74,1,PSC
2005,363,1,PC DO B
2005,3862,1,PSDB
2005,249,1,PV
2005,1291,1,PT
2005,43,1,PMN
2005,56,1,PCB
2005,642,1,PSB
2005,226,1,PSL
2005,16,1,PRB
2005,282,1,PPS
2005,28,1,PRP
2005,89,1,PSDC
2005,461,3,PR
2005,25,3,PCO
2005,1280,3,PDT
2005,16,3,PTC
2005,26,3,PT DO B
2005,1489,3,PTB
2005,385,3,PHS
2005,629,3,DEM
2005,96,3,PRTB
2005,1,3,PSTU
2005,7,3,PSOL
2005,4535,3,PMDB
2005,1928,3,PP
2005,168,3,PTN
2005,207,3,PSC
2005,841,3,PC DO B
2005,6200,3,PSDB
2005,369,3,PV
2005,4930,3,PT
2005,507,3,PMN
2005,48,3,PCB
2005,919,3,PSB
2005,95,3,PSL
2005,11,3,PRB
2005,586,3,PPS
2005,37,3,PRP
2005,138,3,PSDC
