ano,filiados,mes,sigla
1988,3329,7,PSC
1988,223,7,PRP
1988,8427,7,PDT
1988,75,7,PTN
1988,5762,7,PT
1988,11600,7,PTB
1988,2839,7,PSDB
1988,10285,1,PSB
1988,20,1,PV
1988,135,1,PCB
1988,499,1,PMN
1988,12,1,PT DO B
1988,3606,1,PR
1988,23363,1,PMDB
1988,250,1,PSC
1988,95,1,PTC
1988,11375,1,PC DO B
1988,3,1,PTN
1988,4,1,PRP
1988,28,1,PSDB
1988,5429,1,PDT
1988,4977,1,PP
1988,3395,1,PT
1988,1003,1,PPS
1988,4949,1,PTB
1988,1,1,SD
1988,19200,1,DEM
1988,35845,2,DEM
1988,162,2,PMN
1988,9668,2,PP
1988,1,2,PSTU
1988,13,2,PV
1988,1,2,PSDC
1988,90459,2,PMDB
1988,1,2,PRTB
1988,806,2,PPS
1988,2752,2,PSB
1988,8,2,PCB
1988,3378,2,PR
1988,1,2,PSL
1988,10,2,PT DO B
1988,732,2,PTC
1988,1148,2,PC DO B
1988,205,2,PSC
1988,7403,2,PDT
1988,62,2,PTN
1988,3896,2,PT
1988,12994,2,PTB
1988,58,2,PSDB
1988,1,12,PSOL
1988,553,12,PSDB
1988,4,12,PV
1988,3,12,PCB
1988,1,12,PMN
1988,1,12,PT DO B
1988,97,12,PR
1988,1,12,PSL
1988,663,12,PMDB
1988,10,12,PSC
1988,145,12,PTC
1988,254,12,PC DO B
1988,1,12,PTN
1988,50,12,PSB
1988,382,12,PDT
1988,164,12,PP
1988,410,12,PT
1988,244,12,PPS
1988,419,12,PTB
1988,423,12,DEM
1988,1,9,PSOL
1988,238,9,PSB
1988,24,9,PV
1988,233,9,DEM
1988,190,9,PMN
1988,1,9,PT DO B
1988,303,9,PR
1988,955,9,PMDB
1988,212,9,PSDC
1988,85,9,PSC
1988,38,9,PTC
1988,138,9,PC DO B
1988,1,9,PTN
1988,1,9,PRP
1988,405,9,PDT
1988,343,9,PP
1988,306,9,PT
1988,394,9,PPS
1988,457,9,PTB
1988,145,9,PSDB
1981,1,5,PSOL
1981,3,5,PSB
1981,14,5,DEM
1981,1,5,PMN
1981,11,5,PR
1981,1,5,PV
1981,3035,5,PMDB
1981,2,5,PTC
1981,11,5,PC DO B
1981,4,5,PSC
1981,3,5,PRP
1981,4278,5,PDT
1981,2415,5,PP
1981,27943,5,PT
1981,9,5,PPS
1981,461,5,PTB
1981,12,5,PSDB
1981,5,11,PSB
1981,1,11,PV
1981,20,11,DEM
1981,2,11,PMN
1981,5,11,PR
1981,1,11,PSL
1981,12702,11,PMDB
1981,1,11,PSDC
1981,1,11,PSC
1981,2,11,PTC
1981,1,11,PC DO B
1981,5,11,PTN
1981,2,11,PRP
1981,2392,11,PDT
1981,9643,11,PP
1981,2593,11,PT
1981,6,11,PPS
1981,1637,11,PTB
1981,21,11,PSDB
1981,3,8,PRB
1981,13,8,DEM
1981,1,8,PMN
1981,22,8,PR
1981,4429,8,PMDB
1981,1,8,PTC
1981,4,8,PC DO B
1981,1,8,PTN
1981,1,8,PRTB
1981,1267,8,PDT
1981,5808,8,PP
1981,548,8,PT
1981,1,8,PPS
1981,722,8,PTB
1981,1,8,PSDB
1981,1,3,PSB
1981,14,3,DEM
1981,1,3,PMN
1981,6,3,PR
1981,37138,3,PMDB
1981,1,3,PSC
1981,2,3,PTC
1981,3,3,PC DO B
1981,11,3,PTN
1981,14968,3,PDT
1981,901,3,PP
1981,1626,3,PT
1981,22,3,PPS
1981,315,3,PTB
1981,1,3,SD
1981,20,3,PSDB
1981,939,10,PTB
1981,10,10,DEM
1981,1,10,PMN
1981,7,10,PR
1981,7470,10,PMDB
1981,2,10,PTC
1981,4,10,PC DO B
1981,2,10,PSC
1981,1,10,PRP
1981,1938,10,PDT
1981,6186,10,PP
1981,1845,10,PT
1981,2,10,PPS
1981,1,10,PRB
1981,2,10,PSDB
1981,2,6,PSB
1981,16,6,DEM
1981,1,6,PMN
1981,8,6,PR
1981,3346,6,PMDB
1981,4,6,PTC
1981,4,6,PC DO B
1981,1,6,PTN
1981,592,6,PDT
1981,3101,6,PP
1981,14628,6,PT
1981,5,6,PPS
1981,609,6,PTB
1981,1,6,SD
1981,1,6,PHS
1981,3,6,PSDB
1981,1,4,PSB
1981,23,4,DEM
1981,12,4,PR
1981,4659,4,PMDB
1981,3,4,PSC
1981,1,4,PTC
1981,4,4,PC DO B
1981,3,4,PTN
1981,7,4,PRP
1981,20439,4,PDT
1981,1476,4,PP
1981,8898,4,PT
1981,3,4,PPS
1981,315,4,PTB
1981,2,4,PSDB
1981,1,7,PSOL
1981,2,7,PTN
1981,2,7,PSB
1981,26,7,DEM
1981,1,7,PMN
1981,26,7,PR
1981,1,7,PRP
1981,2960,7,PMDB
1981,1,7,PTC
1981,3,7,PC DO B
1981,2,7,PSC
1981,1,7,PRTB
1981,497,7,PDT
1981,5223,7,PP
1981,3506,7,PT
1981,3,7,PPS
1981,675,7,PTB
1981,1,7,SD
1981,4,7,PSDB
1981,3,1,PSDB
1981,3,1,PSB
1981,1,1,PCB
1981,1,1,PMN
1981,3,1,PR
1981,5292,1,PMDB
1981,2,1,PTC
1981,12,1,PC DO B
1981,1,1,PSC
1981,1,1,PRP
1981,3381,1,PDT
1981,564,1,PP
1981,585,1,PT
1981,3,1,PPS
1981,7055,1,PTB
1981,26,1,DEM
1981,1,2,PSOL
1981,2,2,PSB
1981,2,2,PRB
1981,44,2,DEM
1981,1,2,PMN
1981,1,2,PT DO B
1981,4,2,PR
1981,4,2,PSC
1981,18384,2,PMDB
1981,20,2,PC DO B
1981,11,2,PTN
1981,1,2,PRTB
1981,3334,2,PDT
1981,844,2,PP
1981,702,2,PT
1981,2,2,PPS
1981,1191,2,PTB
1981,1,2,PTC
1981,4,2,PSDB
1981,2,12,PSB
1981,861,12,PDT
1981,8,12,PC DO B
1981,2141,12,PMDB
1981,1,12,PTC
1981,1,12,PTN
1981,2,12,PRP
1981,17,12,DEM
1981,2055,12,PP
1981,1011,12,PT
1981,1,12,PPS
1981,680,12,PTB
1981,2,12,PSDB
1981,1,9,PCO
1981,77,9,DEM
1981,1,9,PMN
1981,7,9,PC DO B
1981,1,9,PSL
1981,9310,9,PMDB
1981,2,9,PSC
1981,10,9,PTC
1981,11,9,PR
1981,2,9,PTN
1981,1,9,PRP
1981,1191,9,PDT
1981,8130,9,PP
1981,610,9,PT
1981,16,9,PPS
1981,993,9,PTB
1981,11,9,PSDB
2003,48,5,PCO
2003,4862,5,DEM
2003,919,5,PMN
2003,3969,5,PP
2003,91,5,PSTU
2003,2262,5,PV
2003,1485,5,PSDC
2003,5191,5,PMDB
2003,594,5,PRTB
2003,6,5,PSD
2003,5312,5,PPS
2003,10,5,PRB
2003,1282,5,PHS
2003,1,5,PSOL
2003,3482,5,PSB
2003,177,5,PCB
2003,3097,5,PR
2003,1753,5,PSL
2003,625,5,PT DO B
2003,1244,5,PTC
2003,1856,5,PC DO B
2003,1166,5,PSC
2003,1107,5,PRP
2003,7915,5,PDT
2003,968,5,PTN
2003,23225,5,PT
2003,2779,5,PTB
2003,7329,5,PSDB
2003,1,11,PCO
2003,1388,11,DEM
2003,470,11,PMN
2003,1603,11,PP
2003,8,11,PSTU
2003,1509,11,PV
2003,1946,11,PSDC
2003,5767,11,PMDB
2003,371,11,PRTB
2003,3,11,PSD
2003,2726,11,PPS
2003,8,11,PRB
2003,447,11,PHS
2003,617,11,PSB
2003,82,11,PCB
2003,1458,11,PR
2003,429,11,PSL
2003,400,11,PT DO B
2003,438,11,PTC
2003,886,11,PC DO B
2003,372,11,PSC
2003,490,11,PRP
2003,2421,11,PDT
2003,1118,11,PTN
2003,5802,11,PT
2003,1750,11,PTB
2003,2432,11,PSDB
2003,160,8,PCO
2003,14527,8,DEM
2003,4155,8,PMN
2003,13147,8,PP
2003,199,8,PSTU
2003,8670,8,PV
2003,6445,8,PSDC
2003,19244,8,PMDB
2003,2564,8,PRTB
2003,13955,8,PPS
2003,15,8,PRB
2003,3543,8,PHS
2003,1,8,PSOL
2003,9002,8,PSB
2003,420,8,PCB
2003,17145,8,PR
2003,4767,8,PSL
2003,3025,8,PT DO B
2003,3661,8,PTC
2003,4054,8,PC DO B
2003,4494,8,PSC
2003,7057,8,PRP
2003,29463,8,PDT
2003,2830,8,PTN
2003,15453,8,PT
2003,16308,8,PTB
2003,31924,8,PSDB
2003,6,3,PCO
2003,11656,3,DEM
2003,567,3,PMN
2003,3783,3,PP
2003,50,3,PSTU
2003,1027,3,PV
2003,1236,3,PSDC
2003,13006,3,PMDB
2003,565,3,PRTB
2003,2640,3,PPS
2003,3,3,PRB
2003,1872,3,PHS
2003,2,3,PSOL
2003,1830,3,PSB
2003,106,3,PCB
2003,2502,3,PR
2003,611,3,PSL
2003,483,3,PT DO B
2003,948,3,PTC
2003,1149,3,PC DO B
2003,805,3,PSC
2003,827,3,PRP
2003,3600,3,PDT
2003,909,3,PTN
2003,19237,3,PT
2003,3378,3,PTB
2003,10355,3,PSDB
2003,253,10,PCO
2003,26057,10,DEM
2003,7950,10,PMN
2003,23985,10,PP
2003,300,10,PSTU
2003,15427,10,PV
2003,9438,10,PSDC
2003,40098,10,PMDB
2003,7403,10,PRTB
2003,4,10,PSD
2003,24226,10,PPS
2003,50,10,PRB
2003,8446,10,PHS
2003,14777,10,PSB
2003,929,10,PCB
2003,26474,10,PR
2003,10617,10,PSL
2003,7889,10,PT DO B
2003,7117,10,PTC
2003,7503,10,PC DO B
2003,12830,10,PSC
2003,8776,10,PRP
2003,20267,10,PDT
2003,7872,10,PTN
2003,24206,10,PT
2003,29996,10,PTB
2003,31761,10,PSDB
2003,31,6,PCO
2003,9979,6,DEM
2003,1505,6,PMN
2003,5291,6,PP
2003,28,6,PSTU
2003,2728,6,PV
2003,1759,6,PSDC
2003,6470,6,PMDB
2003,910,6,PRTB
2003,4389,6,PPS
2003,1,6,PRB
2003,1308,6,PHS
2003,19177,6,PSB
2003,118,6,PCB
2003,5374,6,PR
2003,1276,6,PSL
2003,836,6,PT DO B
2003,1707,6,PTC
2003,2022,6,PC DO B
2003,1300,6,PSC
2003,1158,6,PRP
2003,10976,6,PDT
2003,1296,6,PTN
2003,9431,6,PT
2003,5793,6,PTB
2003,7328,6,PSDB
2003,28,4,PCO
2003,5118,4,DEM
2003,1138,4,PMN
2003,5934,4,PP
2003,120,4,PSTU
2003,2409,4,PV
2003,1436,4,PSDC
2003,27712,4,PMDB
2003,1525,4,PRTB
2003,2,4,PSD
2003,5757,4,PPS
2003,7,4,PRB
2003,1693,4,PHS
2003,1,4,PSOL
2003,2693,4,PSB
2003,56,4,PCB
2003,5092,4,PR
2003,1349,4,PSL
2003,1120,4,PT DO B
2003,1177,4,PTC
2003,1876,4,PC DO B
2003,1574,4,PSC
2003,877,4,PRP
2003,7484,4,PDT
2003,1104,4,PTN
2003,21746,4,PT
2003,4439,4,PTB
2003,15602,4,PSDB
2003,46,7,PCO
2003,8113,7,DEM
2003,1660,7,PMN
2003,8182,7,PP
2003,51,7,PSTU
2003,3983,7,PV
2003,3215,7,PSDC
2003,10230,7,PMDB
2003,1617,7,PRTB
2003,6335,7,PPS
2003,6,7,PRB
2003,1685,7,PHS
2003,1,7,PSOL
2003,16986,7,PSB
2003,332,7,PCB
2003,10144,7,PR
2003,2891,7,PSL
2003,1632,7,PT DO B
2003,2059,7,PTC
2003,2705,7,PC DO B
2003,2178,7,PSC
2003,2752,7,PRP
2003,14463,7,PDT
2003,1874,7,PTN
2003,10068,7,PT
2003,8013,7,PTB
2003,15933,7,PSDB
2003,7,1,PCO
2003,2861,1,DEM
2003,354,1,PMN
2003,1205,1,PP
2003,12,1,PSTU
2003,411,1,PV
2003,629,1,PSDC
2003,2552,1,PMDB
2003,369,1,PRTB
2003,727,1,PPS
2003,1,1,PRB
2003,453,1,PHS
2003,808,1,PSB
2003,38,1,PCB
2003,682,1,PR
2003,231,1,PSL
2003,135,1,PT DO B
2003,118,1,PTC
2003,546,1,PC DO B
2003,167,1,PSC
2003,247,1,PRP
2003,2116,1,PDT
2003,178,1,PTN
2003,12466,1,PT
2003,1250,1,PTB
2003,4626,1,PSDB
2003,1,2,PCO
2003,20464,2,DEM
2003,279,2,PMN
2003,1498,2,PP
2003,22,2,PSTU
2003,831,2,PV
2003,735,2,PSDC
2003,4048,2,PMDB
2003,224,2,PRTB
2003,1,2,PSD
2003,1115,2,PPS
2003,1,2,PRB
2003,568,2,PHS
2003,870,2,PSB
2003,37,2,PCB
2003,1127,2,PR
2003,377,2,PSL
2003,138,2,PT DO B
2003,324,2,PTC
2003,632,2,PC DO B
2003,217,2,PSC
2003,185,2,PRP
2003,1447,2,PDT
2003,304,2,PTN
2003,26047,2,PT
2003,1179,2,PTB
2003,4996,2,PSDB
2003,1397,12,DEM
2003,267,12,PMN
2003,836,12,PP
2003,4,12,PSTU
2003,1004,12,PV
2003,582,12,PSDC
2003,2075,12,PMDB
2003,208,12,PRTB
2003,2113,12,PPS
2003,1,12,PRB
2003,2,12,PROS
2003,364,12,PHS
2003,441,12,PSB
2003,127,12,PCB
2003,670,12,PR
2003,278,12,PSL
2003,405,12,PT DO B
2003,124,12,PTC
2003,575,12,PC DO B
2003,163,12,PSC
2003,281,12,PRP
2003,1353,12,PDT
2003,477,12,PTN
2003,4199,12,PT
2003,1028,12,PTB
2003,1122,12,PSDB
2003,1036,9,PCO
2003,75417,9,DEM
2003,22180,9,PMN
2003,70289,9,PP
2003,1117,9,PSTU
2003,48009,9,PV
2003,24603,9,PSDC
2003,99868,9,PMDB
2003,18491,9,PRTB
2003,10,9,PSD
2003,80311,9,PPS
2003,41,9,PRB
2003,24372,9,PHS
2003,1,9,PSOL
2003,37386,9,PSB
2003,1781,9,PCB
2003,77439,9,PR
2003,30092,9,PSL
2003,19260,9,PT DO B
2003,20259,9,PTC
2003,18743,9,PC DO B
2003,32897,9,PSC
2003,27908,9,PRP
2003,61160,9,PDT
2003,20154,9,PTN
2003,62621,9,PT
2003,94459,9,PTB
2003,82966,9,PSDB
2008,1133,5,DEM
2008,144,5,PMN
2008,731,5,PP
2008,3,5,PSTU
2008,1494,5,PV
2008,705,5,PSDC
2008,1388,5,PMDB
2008,44,5,PRTB
2008,281,5,PPS
2008,1554,5,PRB
2008,152,5,PHS
2008,273,5,PSOL
2008,1924,5,PSB
2008,4,5,PCB
2008,520,5,PR
2008,168,5,PSL
2008,211,5,PT DO B
2008,42,5,PTC
2008,1468,5,PC DO B
2008,1082,5,PSC
2008,430,5,PRP
2008,1075,5,PDT
2008,58,5,PTN
2008,3885,5,PT
2008,1450,5,PTB
2008,1477,5,PSDB
2008,252,11,DEM
2008,28,11,PMN
2008,442,11,PP
2008,2,11,PSTU
2008,214,11,PV
2008,62,11,PSDC
2008,1257,11,PMDB
2008,10,11,PRTB
2008,189,11,PPS
2008,395,11,PRB
2008,52,11,PHS
2008,127,11,PSOL
2008,1565,11,PSB
2008,3,11,PCB
2008,199,11,PR
2008,161,11,PSL
2008,53,11,PT DO B
2008,3,11,PTC
2008,272,11,PC DO B
2008,202,11,PSC
2008,53,11,PRP
2008,629,11,PDT
2008,119,11,PTN
2008,89590,11,PT
2008,2160,11,PTB
2008,2508,11,PSDB
2008,280,8,DEM
2008,55,8,PMN
2008,457,8,PP
2008,4,8,PSTU
2008,373,8,PV
2008,637,8,PSDC
2008,890,8,PMDB
2008,6,8,PRTB
2008,93,8,PPS
2008,1830,8,PRB
2008,20,8,PHS
2008,120,8,PSOL
2008,5448,8,PSB
2008,11,8,PCB
2008,181,8,PR
2008,25,8,PSL
2008,19,8,PT DO B
2008,111,8,PTC
2008,339,8,PC DO B
2008,321,8,PSC
2008,39,8,PRP
2008,723,8,PDT
2008,193,8,PTN
2008,9967,8,PT
2008,1214,8,PTB
2008,1391,8,PSDB
2008,4963,3,DEM
2008,966,3,PMN
2008,2018,3,PP
2008,2,3,PSTU
2008,2842,3,PV
2008,3652,3,PSDC
2008,4368,3,PMDB
2008,833,3,PRTB
2008,928,3,PPS
2008,13732,3,PRB
2008,1054,3,PHS
2008,306,3,PSOL
2008,4165,3,PSB
2008,6,3,PCB
2008,1816,3,PR
2008,1178,3,PSL
2008,702,3,PT DO B
2008,796,3,PTC
2008,1672,3,PC DO B
2008,3069,3,PSC
2008,1050,3,PRP
2008,3160,3,PDT
2008,1329,3,PTN
2008,3895,3,PT
2008,10373,3,PTB
2008,2662,3,PSDB
2008,532,10,DEM
2008,20,10,PMN
2008,746,10,PP
2008,1,10,PSTU
2008,680,10,PV
2008,258,10,PSDC
2008,3462,10,PMDB
2008,13,10,PRTB
2008,295,10,PPS
2008,670,10,PRB
2008,153,10,PHS
2008,353,10,PSOL
2008,1183,10,PSB
2008,2,10,PCB
2008,411,10,PR
2008,53,10,PSL
2008,72,10,PT DO B
2008,41,10,PTC
2008,455,10,PC DO B
2008,968,10,PSC
2008,146,10,PRP
2008,774,10,PDT
2008,163,10,PTN
2008,23126,10,PT
2008,867,10,PTB
2008,2147,10,PSDB
2008,1274,6,DEM
2008,168,6,PMN
2008,703,6,PP
2008,4,6,PSTU
2008,1007,6,PV
2008,568,6,PSDC
2008,1758,6,PMDB
2008,57,6,PRTB
2008,209,6,PPS
2008,1279,6,PRB
2008,74,6,PHS
2008,229,6,PSOL
2008,6474,6,PSB
2008,2,6,PCB
2008,932,6,PR
2008,441,6,PSL
2008,83,6,PT DO B
2008,28,6,PTC
2008,922,6,PC DO B
2008,388,6,PSC
2008,178,6,PRP
2008,757,6,PDT
2008,162,6,PTN
2008,4362,6,PT
2008,1714,6,PTB
2008,1325,6,PSDB
2008,6473,4,DEM
2008,1665,4,PMN
2008,3020,4,PP
2008,3,4,PSTU
2008,5672,4,PV
2008,3268,4,PSDC
2008,6925,4,PMDB
2008,2140,4,PRTB
2008,2176,4,PPS
2008,16915,4,PRB
2008,1974,4,PHS
2008,656,4,PSOL
2008,9387,4,PSB
2008,217,4,PCB
2008,4127,4,PR
2008,1875,4,PSL
2008,870,4,PT DO B
2008,714,4,PTC
2008,2224,4,PC DO B
2008,5779,4,PSC
2008,933,4,PRP
2008,4084,4,PDT
2008,1568,4,PTN
2008,6090,4,PT
2008,9940,4,PTB
2008,4031,4,PSDB
2008,446,7,DEM
2008,76,7,PMN
2008,423,7,PP
2008,12,7,PSTU
2008,471,7,PV
2008,345,7,PSDC
2008,978,7,PMDB
2008,7,7,PRTB
2008,96,7,PPS
2008,2952,7,PRB
2008,45,7,PHS
2008,113,7,PSOL
2008,2543,7,PSB
2008,1,7,PCB
2008,135,7,PR
2008,11,7,PSL
2008,22,7,PT DO B
2008,57,7,PTC
2008,294,7,PC DO B
2008,96,7,PSC
2008,70,7,PRP
2008,931,7,PDT
2008,284,7,PTN
2008,3919,7,PT
2008,839,7,PTB
2008,1275,7,PSDB
2008,1849,1,DEM
2008,196,1,PMN
2008,1587,1,PP
2008,1,1,PSTU
2008,2080,1,PV
2008,3611,1,PSDC
2008,2221,1,PMDB
2008,120,1,PRTB
2008,6,1,PSD
2008,641,1,PPS
2008,10653,1,PRB
2008,426,1,PHS
2008,330,1,PSOL
2008,3450,1,PSB
2008,28,1,PCB
2008,806,1,PR
2008,229,1,PSL
2008,257,1,PT DO B
2008,414,1,PTC
2008,543,1,PC DO B
2008,3016,1,PSC
2008,145,1,PRP
2008,2651,1,PDT
2008,250,1,PTN
2008,2300,1,PT
2008,2351,1,PTB
2008,1538,1,PSDB
2008,2292,2,DEM
2008,242,2,PMN
2008,1453,2,PP
2008,2,2,PSTU
2008,1503,2,PV
2008,2380,2,PSDC
2008,3008,2,PMDB
2008,236,2,PRTB
2008,466,2,PPS
2008,13727,2,PRB
2008,418,2,PHS
2008,336,2,PSOL
2008,7034,2,PSB
2008,10,2,PCB
2008,1192,2,PR
2008,463,2,PSL
2008,671,2,PT DO B
2008,621,2,PTC
2008,647,2,PC DO B
2008,1749,2,PSC
2008,209,2,PRP
2008,2309,2,PDT
2008,406,2,PTN
2008,3067,2,PT
2008,7794,2,PTB
2008,2076,2,PSDB
2008,107,12,DEM
2008,26,12,PMN
2008,311,12,PP
2008,1,12,PSTU
2008,174,12,PV
2008,41,12,PSDC
2008,792,12,PMDB
2008,4,12,PRTB
2008,147,12,PPS
2008,255,12,PRB
2008,14,12,PHS
2008,231,12,PSOL
2008,225,12,PSB
2008,2,12,PCB
2008,129,12,PR
2008,48,12,PSL
2008,42,12,PT DO B
2008,14,12,PTC
2008,233,12,PC DO B
2008,17,12,PSC
2008,33,12,PRP
2008,481,12,PDT
2008,37,12,PTN
2008,14363,12,PT
2008,192,12,PTB
2008,1537,12,PSDB
2008,375,9,DEM
2008,30,9,PMN
2008,505,9,PP
2008,14,9,PSTU
2008,503,9,PV
2008,842,9,PSDC
2008,1541,9,PMDB
2008,5,9,PRTB
2008,205,9,PPS
2008,608,9,PRB
2008,13,9,PHS
2008,334,9,PSOL
2008,2293,9,PSB
2008,3,9,PCB
2008,73,9,PR
2008,157,9,PSL
2008,22,9,PT DO B
2008,72,9,PTC
2008,288,9,PC DO B
2008,183,9,PSC
2008,26,9,PRP
2008,515,9,PDT
2008,75,9,PTN
2008,19587,9,PT
2008,837,9,PTB
2008,968,9,PSDB
2013,380,5,PPL
2013,335,5,DEM
2013,114,5,PMN
2013,223,5,PEN
2013,1000,5,PP
2013,25,5,PSTU
2013,603,5,PV
2013,57,5,PSDC
2013,1403,5,PMDB
2013,164,5,PRTB
2013,613,5,PSD
2013,17,5,SD
2013,1064,5,PRB
2013,2,5,PROS
2013,51,5,PPS
2013,108,5,PHS
2013,440,5,PSOL
2013,496,5,PSB
2013,27,5,PCB
2013,185,5,PR
2013,129,5,PSL
2013,84,5,PT DO B
2013,250,5,PTC
2013,501,5,PC DO B
2013,441,5,PSC
2013,1327,5,PRP
2013,1220,5,PDT
2013,143,5,PTN
2013,450,5,PT
2013,896,5,PTB
2013,1250,5,PSDB
2013,11,11,PPL
2013,115,11,DEM
2013,224,11,PMN
2013,210,11,PEN
2013,421,11,PP
2013,14,11,PSTU
2013,153,11,PV
2013,85,11,PSDC
2013,1458,11,PMDB
2013,1062,11,PRTB
2013,402,11,PSD
2013,3365,11,SD
2013,341,11,PRB
2013,1248,11,PROS
2013,165,11,PPS
2013,137,11,PHS
2013,148,11,PSOL
2013,454,11,PSB
2013,149,11,PR
2013,240,11,PSL
2013,96,11,PT DO B
2013,276,11,PTC
2013,340,11,PC DO B
2013,240,11,PSC
2013,258,11,PRP
2013,296,11,PDT
2013,301,11,PTN
2013,423,11,PT
2013,445,11,PTB
2013,1103,11,PSDB
2013,169,8,PPL
2013,304,8,DEM
2013,101,8,PMN
2013,582,8,PEN
2013,673,8,PP
2013,39,8,PSTU
2013,334,8,PV
2013,233,8,PSDC
2013,1397,8,PMDB
2013,257,8,PRTB
2013,511,8,PSD
2013,4,8,SD
2013,798,8,PRB
2013,1,8,PROS
2013,343,8,PPS
2013,240,8,PHS
2013,396,8,PSOL
2013,678,8,PSB
2013,7,8,PCB
2013,3055,8,PR
2013,246,8,PSL
2013,209,8,PT DO B
2013,267,8,PTC
2013,2665,8,PC DO B
2013,474,8,PSC
2013,610,8,PRP
2013,978,8,PDT
2013,169,8,PTN
2013,1563,8,PT
2013,1350,8,PTB
2013,621,8,PSDB
2013,53,3,PPL
2013,184,3,DEM
2013,209,3,PMN
2013,242,3,PEN
2013,1236,3,PP
2013,42,3,PSTU
2013,163,3,PV
2013,101,3,PSDC
2013,2047,3,PMDB
2013,65,3,PRTB
2013,1035,3,PSD
2013,97,3,SD
2013,736,3,PRB
2013,10,3,PROS
2013,139,3,PPS
2013,116,3,PHS
2013,7738,3,PSOL
2013,659,3,PSB
2013,4,3,PCB
2013,100,3,PR
2013,182,3,PSL
2013,78,3,PT DO B
2013,368,3,PTC
2013,582,3,PC DO B
2013,300,3,PSC
2013,177,3,PRP
2013,835,3,PDT
2013,221,3,PTN
2013,936,3,PT
2013,2597,3,PTB
2013,2403,3,PSDB
2013,1726,10,PPL
2013,135,10,PCO
2013,1063,10,DEM
2013,971,10,PMN
2013,4481,10,PEN
2013,2907,10,PP
2013,142,10,PSTU
2013,1746,10,PV
2013,977,10,PSDC
2013,1800,10,PT DO B
2013,1234,10,PRTB
2013,3929,10,PSD
2013,11037,10,SD
2013,2174,10,PRB
2013,13348,10,PROS
2013,1367,10,PPS
2013,1702,10,PHS
2013,2186,10,PSOL
2013,4006,10,PSB
2013,87,10,PCB
2013,2291,10,PR
2013,1250,10,PSL
2013,8925,10,PMDB
2013,1286,10,PTC
2013,1917,10,PC DO B
2013,2069,10,PSC
2013,1371,10,PRP
2013,1673,10,PDT
2013,874,10,PTN
2013,1295,10,PT
2013,2951,10,PTB
2013,3273,10,PSDB
2013,528,6,PPL
2013,84,6,PCO
2013,227,6,DEM
2013,25,6,PMN
2013,328,6,PEN
2013,558,6,PP
2013,39,6,PSTU
2013,299,6,PV
2013,135,6,PSDC
2013,1230,6,PMDB
2013,208,6,PRTB
2013,781,6,PSD
2013,4,6,SD
2013,826,6,PRB
2013,67,6,PPS
2013,258,6,PHS
2013,454,6,PSOL
2013,468,6,PSB
2013,5,6,PCB
2013,525,6,PR
2013,76,6,PSL
2013,251,6,PT DO B
2013,251,6,PTC
2013,545,6,PC DO B
2013,610,6,PSC
2013,850,6,PRP
2013,622,6,PDT
2013,78,6,PTN
2013,407,6,PT
2013,1032,6,PTB
2013,865,6,PSDB
2013,137,4,PPL
2013,33,4,PCO
2013,331,4,DEM
2013,297,4,PMN
2013,1212,4,PEN
2013,3815,4,PP
2013,147,4,PSTU
2013,810,4,PV
2013,221,4,PSDC
2013,263,4,PT DO B
2013,49,4,PRTB
2013,2701,4,PSD
2013,46,4,SD
2013,2703,4,PRB
2013,4,4,PROS
2013,359,4,PPS
2013,284,4,PHS
2013,10057,4,PSOL
2013,1561,4,PSB
2013,9,4,PCB
2013,953,4,PR
2013,237,4,PSL
2013,4206,4,PMDB
2013,720,4,PTC
2013,1174,4,PC DO B
2013,745,4,PSC
2013,575,4,PRP
2013,3868,4,PDT
2013,390,4,PTN
2013,1024,4,PT
2013,4283,4,PTB
2013,2387,4,PSDB
2013,256,7,PPL
2013,383,7,DEM
2013,53,7,PMN
2013,335,7,PEN
2013,612,7,PP
2013,21,7,PSTU
2013,267,7,PV
2013,79,7,PSDC
2013,1125,7,PMDB
2013,172,7,PRTB
2013,490,7,PSD
2013,15,7,SD
2013,867,7,PRB
2013,1,7,PROS
2013,46,7,PPS
2013,216,7,PHS
2013,327,7,PSOL
2013,551,7,PSB
2013,5,7,PCB
2013,910,7,PR
2013,76,7,PSL
2013,165,7,PT DO B
2013,170,7,PTC
2013,700,7,PC DO B
2013,491,7,PSC
2013,580,7,PRP
2013,629,7,PDT
2013,591,7,PTN
2013,485,7,PT
2013,1034,7,PTB
2013,507,7,PSDB
2013,87,1,PPL
2013,199,1,DEM
2013,41,1,PMN
2013,25,1,PEN
2013,581,1,PP
2013,28,1,PSTU
2013,138,1,PV
2013,31,1,PSDC
2013,1226,1,PMDB
2013,26,1,PRTB
2013,299,1,PSD
2013,66,1,SD
2013,709,1,PRB
2013,6,1,PROS
2013,84,1,PPS
2013,51,1,PHS
2013,443,1,PSOL
2013,682,1,PSB
2013,9,1,PCB
2013,274,1,PR
2013,114,1,PSL
2013,103,1,PT DO B
2013,53,1,PTC
2013,449,1,PC DO B
2013,183,1,PSC
2013,93,1,PRP
2013,433,1,PDT
2013,233,1,PTN
2013,698,1,PT
2013,849,1,PTB
2013,3317,1,PSDB
2013,67,2,PPL
2013,52,2,DEM
2013,71,2,PMN
2013,288,2,PEN
2013,463,2,PP
2013,18,2,PSTU
2013,128,2,PV
2013,73,2,PSDC
2013,1315,2,PMDB
